InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV001683,SC9234,Glass Vase,39,2023-05-03 11:22:41.792358,9.22,C00229,Belgium
INV001684,SC6445,Cotton Bag,21,2023-05-03 13:07:32.970594,46.1,C00163,United Kingdom
INV001685,SC7570,Vintage Mug,30,2023-05-03 14:52:24.148829,79.78,C00165,USA
INV001686,SC9212,Scented Candle,47,2023-05-03 16:37:15.327065,70.65,C00232,United Kingdom
INV001687,SC1406,Vintage Mug,48,2023-05-03 18:22:06.505301,149.95,C00328,Japan
INV001688,SC5431,Wooden Frame,13,2023-05-03 20:06:57.683536,59.23,C00238,Belgium
INV001689,SC6243,Wooden Frame,37,2023-05-03 21:51:48.861772,58.97,C00120,Germany
INV001690,SC7542,Glass Vase,3,2023-05-03 23:36:40.040008,76.28,C00351,Spain
INV001691,SC7936,Bamboo Tray,32,2023-05-04 01:21:31.218243,29.76,C00383,Spain
INV001692,SC9906,Scented Candle,35,2023-05-04 03:06:22.396479,131.63,C00369,Belgium
INV001693,SC5146,Vintage Mug,19,2023-05-04 04:51:13.574714,86.48,C00107,United Kingdom
INV001694,SC1140,Bamboo Tray,14,2023-05-04 06:36:04.752950,30.03,C00250,Germany
INV001695,SC5882,Vintage Mug,48,2023-05-04 08:20:55.931186,119.33,C00336,USA
INV001696,SC7012,Vintage Mug,22,2023-05-04 10:05:47.109421,6.6,C00284,Spain
INV001697,SC1963,Cotton Bag,17,2023-05-04 11:50:38.287657,147.41,C00198,Germany
INV001698,SC8151,Wooden Frame,4,2023-05-04 13:35:29.465893,129.97,C00220,USA
INV001699,SC9564,Vintage Mug,45,2023-05-04 15:20:20.644128,87.58,C00395,United Kingdom
INV001700,SC4610,Cotton Bag,40,2023-05-04 17:05:11.822364,18.03,,Spain
INV001701,SC7894,Wooden Frame,19,2023-05-04 18:50:03.000600,33.47,C00286,United Kingdom
INV001702,SC8311,Cotton Bag,37,2023-05-04 20:34:54.178835,43.0,C00265,United Kingdom
INV001703,SC1105,Bamboo Tray,2,2023-05-04 22:19:45.357071,37.29,C00220,France
INV001704,SC6539,Wall Clock,15,2023-05-05 00:04:36.535307,75.38,C00216,Germany
INV001705,SC7787,Wooden Frame,2,2023-05-05 01:49:27.713542,141.77,C00315,France
INV001706,SC3137,Throw Pillow,11,2023-05-05 03:34:18.891778,67.46,C00156,France
INV001707,SC5445,Wall Clock,45,2023-05-05 05:19:10.070014,99.74,C00216,United Kingdom
INV001708,SC4530,Bamboo Tray,23,2023-05-05 07:04:01.248249,103.75,C00335,United Kingdom
INV001709,SC2286,Vintage Mug,10,2023-05-05 08:48:52.426485,130.93,C00359,Spain
INV001710,SC8052,Scented Candle,3,2023-05-05 10:33:43.604720,6.52,C00114,Germany
INV001711,SC4654,Bamboo Tray,5,2023-05-05 12:18:34.782956,61.54,C00161,France
INV001712,SC8102,Cotton Bag,3,2023-05-05 14:03:25.961192,118.03,C00303,Australia
INV001713,SC3359,Cotton Bag,38,2023-05-05 15:48:17.139427,122.51,C00098,Belgium
INV001714,SC9105,Cotton Bag,13,2023-05-05 17:33:08.317663,0.0,C00157,Netherlands
INV001715,SC9636,Cotton Bag,42,2023-05-05 19:17:59.495899,105.86,C00162,United Kingdom
INV001716,SC7441,Bamboo Tray,19,2023-05-05 21:02:50.674134,37.91,C00042,USA
INV001717,SC6047,Scented Candle,40,2023-05-05 22:47:41.852370,76.59,C00180,Japan
INV001718,SC9227,Metal Lantern,35,2023-05-06 00:32:33.030606,6.3,C00303,France
INV001719,SC6203,Cotton Bag,24,2023-05-06 02:17:24.208841,97.57,C00330,Japan
INV001720,SC2798,Metal Lantern,24,2023-05-06 04:02:15.387077,83.81,C00051,France
INV001721,SC6291,Scented Candle,17,2023-05-06 05:47:06.565313,100.53,C00252,Germany
INV001722,SC6495,Scented Candle,40,2023-05-06 07:31:57.743548,139.63,C00350,United Kingdom
INV001723,SC7284,Wall Clock,10,2023-05-06 09:16:48.921784,103.56,C00120,Netherlands
INV001724,SC8285,Wooden Frame,2,2023-05-06 11:01:40.100020,0.0,C00075,United Kingdom
INV001725,SC2300,Throw Pillow,44,2023-05-06 12:46:31.278255,31.01,C00162,United Kingdom
INV001726,SC7869,Glass Vase,23,2023-05-06 14:31:22.456491,128.41,C00149,United Kingdom
INV001727,SC4097,Throw Pillow,6,2023-05-06 16:16:13.634726,30.36,C00123,United Kingdom
INV001728,SC5616,Bamboo Tray,2,2023-05-06 18:01:04.812962,25.5,C00141,Germany
INV001729,SC1009,Glass Vase,21,2023-05-06 19:45:55.991198,32.18,C00182,France
INV001730,SC6752,Scented Candle,35,2023-05-06 21:30:47.169433,77.06,C00378,United Kingdom
INV001731,SC7295,Throw Pillow,49,2023-05-06 23:15:38.347669,19.94,C00277,Japan
INV001732,SC5815,Ceramic Bowl,29,2023-05-07 01:00:29.525905,140.81,C00257,United Kingdom
INV001733,SC2072,Wooden Frame,7,2023-05-07 02:45:20.704140,144.99,C00325,Germany
INV001734,SC4225,Throw Pillow,29,2023-05-07 04:30:11.882376,146.11,C00245,United Kingdom
INV001735,SC2316,Wooden Frame,37,2023-05-07 06:15:03.060612,7.31,C00086,United Kingdom
INV001736,SC6699,Metal Lantern,23,2023-05-07 07:59:54.238847,142.01,C00071,United Kingdom
INV001737,SC7807,Bamboo Tray,33,2023-05-07 09:44:45.417083,149.62,C00269,France
INV001738,SC7674,Wooden Frame,8,2023-05-07 11:29:36.595319,141.45,C00180,Spain
INV001739,SC4683,Metal Lantern,12,2023-05-07 13:14:27.773554,101.13,C00279,United Kingdom
INV001740,SC8227,Cotton Bag,46,2023-05-07 14:59:18.951790,105.63,C00149,Germany
INV001741,SC4273,Metal Lantern,48,2023-05-07 16:44:10.130026,19.65,C00006,United Kingdom
INV001742,SC8000,Bamboo Tray,10,2023-05-07 18:29:01.308261,131.33,C00148,USA
INV001743,SC1145,Wall Clock,15,2023-05-07 20:13:52.486497,10.36,C00332,Spain
INV001744,SC6010,Cotton Bag,24,2023-05-07 21:58:43.664732,48.68,C00168,United Kingdom
INV001745,SC4040,Scented Candle,26,2023-05-07 23:43:34.842968,148.69,C00009,Germany
INV001746,SC1482,Vintage Mug,47,2023-05-08 01:28:26.021204,64.22,C00178,Sweden
INV001747,SC4179,Metal Lantern,42,2023-05-08 03:13:17.199439,20.98,C00284,Germany
INV001748,SC2249,Metal Lantern,39,2023-05-08 04:58:08.377675,145.44,C00395,France
INV001749,SC1630,Wooden Frame,3,2023-05-08 06:42:59.555911,147.64,C00116,Germany
INV001750,SC9853,Scented Candle,2,2023-05-08 08:27:50.734146,29.28,C00096,Australia
INV001751,SC3852,Throw Pillow,6,2023-05-08 10:12:41.912382,129.92,C00331,Japan
INV001752,SC1987,Ceramic Bowl,21,2023-05-08 11:57:33.090618,59.48,C00344,Japan
INV001753,SC8622,Glass Vase,9,2023-05-08 13:42:24.268853,58.13,C00056,Spain
INV001754,SC8327,Metal Lantern,10,2023-05-08 15:27:15.447089,40.51,C00207,Germany
INV001755,SC9841,Throw Pillow,36,2023-05-08 17:12:06.625325,8.14,C00105,France
INV001756,SC2100,Ceramic Bowl,3,2023-05-08 18:56:57.803560,41.3,C00035,Germany
INV001757,SC7652,Glass Vase,41,2023-05-08 20:41:48.981796,9.49,C00209,Japan
INV001758,SC9632,Vintage Mug,24,2023-05-08 22:26:40.160032,138.77,C00281,Netherlands
INV001759,SC8421,Wooden Frame,22,2023-05-09 00:11:31.338267,99.77,C00369,Germany
INV001760,SC6016,Throw Pillow,49,2023-05-09 01:56:22.516503,133.16,C00355,United Kingdom
INV001761,SC1769,Wooden Frame,14,2023-05-09 03:41:13.694738,108.02,C00147,France
INV001762,SC2343,Glass Vase,42,2023-05-09 05:26:04.872974,21.0,C00287,Japan
INV001763,SC5358,Wall Clock,45,2023-05-09 07:10:56.051210,141.18,,France
INV001764,SC7780,Metal Lantern,44,2023-05-09 08:55:47.229445,135.13,C00050,United Kingdom
INV001765,SC7602,Cotton Bag,27,2023-05-09 10:40:38.407681,53.19,C00087,United Kingdom
INV001766,SC3349,Ceramic Bowl,33,2023-05-09 12:25:29.585917,18.06,C00191,Germany
INV001767,SC6699,Scented Candle,22,2023-05-09 14:10:20.764152,106.07,C00303,Belgium
INV001768,SC2241,Bamboo Tray,29,2023-05-09 15:55:11.942388,109.66,C00001,Japan
INV001769,SC2125,Metal Lantern,19,2023-05-09 17:40:03.120624,134.68,C00381,Sweden
INV001770,SC7764,Cotton Bag,19,2023-05-09 19:24:54.298859,9.32,C00138,Spain
INV001771,SC6101,Bamboo Tray,6,2023-05-09 21:09:45.477095,22.54,C00136,France
INV001772,SC8843,Throw Pillow,45,2023-05-09 22:54:36.655331,90.34,C00362,Australia
INV001773,SC1072,Bamboo Tray,19,2023-05-10 00:39:27.833566,93.44,C00381,France
INV001774,SC6472,Vintage Mug,13,2023-05-10 02:24:19.011802,6.49,C00154,Netherlands
INV001775,SC6189,Metal Lantern,26,2023-05-10 04:09:10.190038,60.44,C00162,Germany
INV001776,SC3472,Wooden Frame,22,2023-05-10 05:54:01.368273,88.25,C00019,Netherlands
INV001777,SC1707,Wall Clock,21,2023-05-10 07:38:52.546509,111.08,C00328,United Kingdom
INV001778,SC2804,Scented Candle,36,2023-05-10 09:23:43.724744,48.45,C00243,United Kingdom
INV001779,SC7704,Wooden Frame,2,2023-05-10 11:08:34.902980,73.36,C00129,USA
INV001780,SC4713,Cotton Bag,47,2023-05-10 12:53:26.081216,122.39,C00176,Belgium
INV001781,SC6051,Metal Lantern,44,2023-05-10 14:38:17.259451,143.15,C00280,France
INV001782,SC3475,Wall Clock,30,2023-05-10 16:23:08.437687,35.7,C00084,United Kingdom
INV001783,SC4610,Bamboo Tray,27,2023-05-10 18:07:59.615923,39.08,C00376,Sweden
INV001784,SC5255,Metal Lantern,7,2023-05-10 19:52:50.794158,141.06,C00222,Netherlands
INV001785,SC8397,Bamboo Tray,20,2023-05-10 21:37:41.972394,60.29,C00325,Germany
INV001786,SC2735,Throw Pillow,31,2023-05-10 23:22:33.150630,108.17,C00145,Australia
INV001787,SC9258,Vintage Mug,23,2023-05-11 01:07:24.328865,92.42,C00106,Germany
INV001788,SC8979,Glass Vase,13,2023-05-11 02:52:15.507101,43.91,C00325,Germany
INV001789,SC3428,Metal Lantern,17,2023-05-11 04:37:06.685337,98.55,C00011,Belgium
INV001790,SC8426,Cotton Bag,4,2023-05-11 06:21:57.863572,98.85,C00166,United Kingdom
INV001791,SC9533,Bamboo Tray,14,2023-05-11 08:06:49.041808,89.48,C00196,United Kingdom
INV001792,SC6249,Wooden Frame,20,2023-05-11 09:51:40.220044,16.3,C00231,United Kingdom
INV001793,SC6291,Throw Pillow,13,2023-05-11 11:36:31.398279,149.28,C00147,United Kingdom
INV001794,SC3817,Cotton Bag,3,2023-05-11 13:21:22.576515,60.96,C00359,United Kingdom
INV001795,SC4874,Scented Candle,26,2023-05-11 15:06:13.754750,96.28,C00238,United Kingdom
INV001796,SC5211,Glass Vase,26,2023-05-11 16:51:04.932986,133.04,C00013,United Kingdom
INV001797,SC1661,Throw Pillow,18,2023-05-11 18:35:56.111222,64.36,C00219,United Kingdom
INV001798,SC4374,Vintage Mug,32,2023-05-11 20:20:47.289457,116.43,C00257,United Kingdom
INV001799,SC1207,Glass Vase,14,2023-05-11 22:05:38.467693,145.82,C00002,United Kingdom
INV001800,SC3665,Bamboo Tray,47,2023-05-11 23:50:29.645929,54.8,C00210,Australia
INV001801,SC3493,Cotton Bag,3,2023-05-12 01:35:20.824164,61.68,C00365,France
INV001802,SC7813,Scented Candle,1,2023-05-12 03:20:12.002400,135.98,C00225,United Kingdom
INV001803,SC1632,Ceramic Bowl,26,2023-05-12 05:05:03.180636,25.21,C00194,Australia
INV001804,SC4083,Vintage Mug,24,2023-05-12 06:49:54.358871,5.75,C00196,Japan
INV001805,SC4719,Wall Clock,49,2023-05-12 08:34:45.537107,136.47,C00400,Sweden
INV001806,SC8123,Bamboo Tray,35,2023-05-12 10:19:36.715343,123.51,C00260,United Kingdom
INV001807,SC2679,Ceramic Bowl,14,2023-05-12 12:04:27.893578,145.93,C00057,USA
INV001808,SC1236,Metal Lantern,3,2023-05-12 13:49:19.071814,10.15,C00113,Germany
INV001809,SC8446,Scented Candle,13,2023-05-12 15:34:10.250050,24.69,C00213,United Kingdom
INV001810,SC5443,Wooden Frame,47,2023-05-12 17:19:01.428285,17.14,C00279,United Kingdom
INV001811,SC7770,Wall Clock,14,2023-05-12 19:03:52.606521,102.99,C00244,United Kingdom
INV001812,SC7099,Cotton Bag,21,2023-05-12 20:48:43.784756,91.49,C00380,France
INV001813,SC9555,Scented Candle,26,2023-05-12 22:33:34.962992,54.86,C00117,Netherlands
INV001814,SC3368,Glass Vase,3,2023-05-13 00:18:26.141228,10.03,C00386,Spain
INV001815,SC1285,Throw Pillow,40,2023-05-13 02:03:17.319463,96.49,C00087,United Kingdom
INV001816,SC1148,Glass Vase,4,2023-05-13 03:48:08.497699,86.16,C00381,United Kingdom
INV001817,SC5037,Glass Vase,36,2023-05-13 05:32:59.675935,18.27,C00367,United Kingdom
INV001818,SC7549,Metal Lantern,43,2023-05-13 07:17:50.854170,136.47,C00263,Germany
INV001819,SC8121,Vintage Mug,1,2023-05-13 09:02:42.032406,31.04,C00300,Japan
INV001820,SC5895,Wooden Frame,40,2023-05-13 10:47:33.210642,111.91,C00113,Spain
INV001821,SC6280,Wall Clock,47,2023-05-13 12:32:24.388877,132.93,C00164,Japan
INV001822,SC2012,Vintage Mug,33,2023-05-13 14:17:15.567113,87.55,C00004,Netherlands
INV001823,SC3785,Scented Candle,7,2023-05-13 16:02:06.745349,38.16,C00118,Germany
INV001824,SC4725,Glass Vase,11,2023-05-13 17:46:57.923584,47.42,C00023,Germany
INV001825,SC5576,Metal Lantern,27,2023-05-13 19:31:49.101820,133.03,C00233,France
INV001826,SC6782,Scented Candle,14,2023-05-13 21:16:40.280056,45.79,C00090,Germany
INV001827,SC7257,Throw Pillow,22,2023-05-13 23:01:31.458291,112.31,C00255,USA
INV001828,SC3408,Wooden Frame,16,2023-05-14 00:46:22.636527,148.54,C00092,Germany
INV001829,SC1340,Wall Clock,46,2023-05-14 02:31:13.814762,149.97,C00155,United Kingdom
INV001830,SC3817,Throw Pillow,12,2023-05-14 04:16:04.992998,80.72,C00307,Spain
INV001831,SC3496,Metal Lantern,49,2023-05-14 06:00:56.171234,124.24,C00115,USA
INV001832,SC6962,Wooden Frame,46,2023-05-14 07:45:47.349469,148.55,C00207,Germany
INV001833,SC6299,Scented Candle,10,2023-05-14 09:30:38.527705,57.14,C00081,Netherlands
INV001834,SC8574,Glass Vase,24,2023-05-14 11:15:29.705941,38.98,C00103,United Kingdom
INV001835,SC2689,Glass Vase,46,2023-05-14 13:00:20.884176,18.46,C00080,France
INV001836,SC4267,Bamboo Tray,18,2023-05-14 14:45:12.062412,22.42,C00103,United Kingdom
INV001837,SC5406,Glass Vase,22,2023-05-14 16:30:03.240648,128.25,,United Kingdom
INV001838,SC9453,Ceramic Bowl,9,2023-05-14 18:14:54.418883,88.93,C00265,Australia
INV001839,SC2442,Glass Vase,17,2023-05-14 19:59:45.597119,131.25,C00033,United Kingdom
INV001840,SC9597,Ceramic Bowl,38,2023-05-14 21:44:36.775355,118.73,C00035,Spain
INV001841,SC5437,Cotton Bag,40,2023-05-14 23:29:27.953590,101.55,C00249,Belgium
INV001842,SC6435,Ceramic Bowl,13,2023-05-15 01:14:19.131826,91.98,C00050,United Kingdom
INV001843,SC9435,Wooden Frame,37,2023-05-15 02:59:10.310062,8.68,C00280,Spain
INV001844,SC5107,Throw Pillow,6,2023-05-15 04:44:01.488297,131.03,C00242,France
INV001845,SC1560,Wooden Frame,21,2023-05-15 06:28:52.666533,63.55,C00152,United Kingdom
INV001846,SC9785,Throw Pillow,36,2023-05-15 08:13:43.844768,84.63,C00147,Netherlands
INV001847,SC6548,Bamboo Tray,7,2023-05-15 09:58:35.023004,4.76,C00039,Australia
INV001848,SC2826,Cotton Bag,36,2023-05-15 11:43:26.201240,140.51,C00189,France
INV001849,SC8629,Throw Pillow,25,2023-05-15 13:28:17.379475,135.56,C00025,Sweden
INV001850,SC9325,Throw Pillow,11,2023-05-15 15:13:08.557711,82.18,C00244,France
INV001851,SC4138,Metal Lantern,44,2023-05-15 16:57:59.735947,87.23,C00223,Japan
INV001852,SC8693,Vintage Mug,14,2023-05-15 18:42:50.914182,106.2,C00230,France
INV001853,SC9264,Vintage Mug,45,2023-05-15 20:27:42.092418,40.81,C00153,United Kingdom
INV001854,SC8842,Metal Lantern,29,2023-05-15 22:12:33.270654,34.45,C00288,France
INV001855,SC7721,Glass Vase,10,2023-05-15 23:57:24.448889,101.59,C00395,United Kingdom
INV001856,SC8002,Metal Lantern,48,2023-05-16 01:42:15.627125,17.01,C00108,Australia
INV001857,SC5225,Throw Pillow,5,2023-05-16 03:27:06.805361,68.93,C00033,Netherlands
INV001858,SC3978,Throw Pillow,8,2023-05-16 05:11:57.983596,74.67,C00363,Germany
INV001859,SC8373,Metal Lantern,46,2023-05-16 06:56:49.161832,58.13,C00111,United Kingdom
INV001860,SC6907,Metal Lantern,5,2023-05-16 08:41:40.340068,29.01,C00121,Germany
INV001861,SC7097,Glass Vase,24,2023-05-16 10:26:31.518303,54.26,C00016,United Kingdom
INV001862,SC6656,Wooden Frame,40,2023-05-16 12:11:22.696539,51.63,C00227,Netherlands
INV001863,SC9984,Cotton Bag,26,2023-05-16 13:56:13.874774,75.64,C00011,USA
INV001864,SC5259,Scented Candle,6,2023-05-16 15:41:05.053010,101.69,C00203,Japan
INV001865,SC9286,Throw Pillow,16,2023-05-16 17:25:56.231246,145.28,C00202,United Kingdom
INV001866,SC6901,Cotton Bag,36,2023-05-16 19:10:47.409481,22.91,C00098,France
INV001867,SC5917,Metal Lantern,12,2023-05-16 20:55:38.587717,131.14,C00116,France
INV001868,SC9429,Glass Vase,11,2023-05-16 22:40:29.765953,43.7,C00281,Sweden
INV001869,SC3530,Ceramic Bowl,3,2023-05-17 00:25:20.944188,89.32,C00349,Australia
INV001870,SC2960,Glass Vase,44,2023-05-17 02:10:12.122424,82.69,C00232,United Kingdom
INV001871,SC8045,Wall Clock,37,2023-05-17 03:55:03.300660,0.0,C00111,Germany
INV001872,SC2048,Wall Clock,6,2023-05-17 05:39:54.478895,108.92,C00352,Netherlands
INV001873,SC6772,Cotton Bag,19,2023-05-17 07:24:45.657131,58.18,C00012,Netherlands
INV001874,SC3529,Vintage Mug,18,2023-05-17 09:09:36.835367,48.89,C00021,USA
INV001875,SC3964,Wall Clock,16,2023-05-17 10:54:28.013602,128.15,C00127,United Kingdom
INV001876,SC8137,Wall Clock,23,2023-05-17 12:39:19.191838,34.18,C00285,Sweden
INV001877,SC1963,Wooden Frame,43,2023-05-17 14:24:10.370074,28.27,C00121,United Kingdom
INV001878,SC1536,Ceramic Bowl,37,2023-05-17 16:09:01.548309,3.82,C00124,Japan
INV001879,SC8340,Wooden Frame,9,2023-05-17 17:53:52.726545,32.77,C00033,USA
INV001880,SC8179,Ceramic Bowl,3,2023-05-17 19:38:43.904780,78.5,C00392,Netherlands
INV001881,SC8967,Bamboo Tray,8,2023-05-17 21:23:35.083016,81.47,,Spain
INV001882,SC9734,Scented Candle,38,2023-05-17 23:08:26.261252,39.28,C00077,United Kingdom
INV001883,SC1845,Throw Pillow,4,2023-05-18 00:53:17.439487,12.23,C00297,United Kingdom
INV001884,SC6777,Wall Clock,12,2023-05-18 02:38:08.617723,112.08,C00330,United Kingdom
INV001885,SC4036,Throw Pillow,44,2023-05-18 04:22:59.795959,114.06,C00063,United Kingdom
INV001886,SC6947,Wall Clock,31,2023-05-18 06:07:50.974194,149.68,C00270,France
INV001887,SC3494,Wooden Frame,25,2023-05-18 07:52:42.152430,135.15,C00216,United Kingdom
INV001888,SC3719,Scented Candle,16,2023-05-18 09:37:33.330666,139.02,C00190,USA
INV001889,SC2884,Wooden Frame,42,2023-05-18 11:22:24.508901,120.03,C00075,Germany
INV001890,SC5349,Wooden Frame,14,2023-05-18 13:07:15.687137,92.9,C00174,Netherlands
INV001891,SC6179,Ceramic Bowl,13,2023-05-18 14:52:06.865373,20.59,C00067,Netherlands
INV001892,SC7610,Vintage Mug,41,2023-05-18 16:36:58.043608,93.91,C00093,United Kingdom
INV001893,SC7430,Glass Vase,7,2023-05-18 18:21:49.221844,9.81,C00053,United Kingdom
INV001894,SC8154,Cotton Bag,12,2023-05-18 20:06:40.400080,132.97,C00094,United Kingdom
INV001895,SC7488,Throw Pillow,37,2023-05-18 21:51:31.578315,73.05,C00113,USA
INV001896,SC5737,Bamboo Tray,4,2023-05-18 23:36:22.756551,105.07,C00229,Australia
INV001897,SC7525,Wall Clock,2,2023-05-19 01:21:13.934786,9.26,C00250,United Kingdom
INV001898,SC4850,Wooden Frame,35,2023-05-19 03:06:05.113022,80.84,C00391,USA
INV001899,SC1689,Vintage Mug,44,2023-05-19 04:50:56.291258,46.24,C00209,United Kingdom
INV001900,SC6175,Wooden Frame,3,2023-05-19 06:35:47.469493,43.82,C00182,Netherlands
INV001901,SC9648,Scented Candle,4,2023-05-19 08:20:38.647729,59.36,C00267,Germany
INV001902,SC6078,Ceramic Bowl,38,2023-05-19 10:05:29.825965,1.59,C00281,Spain
INV001903,SC6448,Bamboo Tray,12,2023-05-19 11:50:21.004200,70.8,C00155,Sweden
INV001904,SC2179,Glass Vase,19,2023-05-19 13:35:12.182436,73.76,C00083,Spain
INV001905,SC7406,Scented Candle,10,2023-05-19 15:20:03.360672,129.67,C00186,Germany
INV001906,SC9591,Metal Lantern,1,2023-05-19 17:04:54.538907,68.11,C00349,United Kingdom
INV001907,SC7907,Bamboo Tray,17,2023-05-19 18:49:45.717143,55.49,C00139,USA
INV001908,SC9800,Wooden Frame,16,2023-05-19 20:34:36.895379,149.22,C00055,Germany
INV001909,SC2638,Scented Candle,9,2023-05-19 22:19:28.073614,86.33,C00019,United Kingdom
INV001910,SC6671,Glass Vase,9,2023-05-20 00:04:19.251850,71.68,C00348,Netherlands
INV001911,SC7928,Vintage Mug,9,2023-05-20 01:49:10.430086,75.15,C00346,United Kingdom
INV001912,SC2382,Vintage Mug,12,2023-05-20 03:34:01.608321,121.66,C00267,United Kingdom
INV001913,SC2403,Throw Pillow,41,2023-05-20 05:18:52.786557,52.09,C00142,Belgium
INV001914,SC4292,Glass Vase,15,2023-05-20 07:03:43.964792,59.29,C00316,France
INV001915,SC1419,Vintage Mug,2,2023-05-20 08:48:35.143028,113.75,C00164,United Kingdom
INV001916,SC5517,Scented Candle,11,2023-05-20 10:33:26.321264,12.34,C00252,Netherlands
INV001917,SC4302,Throw Pillow,11,2023-05-20 12:18:17.499499,129.98,C00232,Belgium
INV001918,SC8857,Vintage Mug,8,2023-05-20 14:03:08.677735,65.39,C00297,United Kingdom
INV001919,SC8870,Bamboo Tray,32,2023-05-20 15:47:59.855971,87.82,C00386,Netherlands
INV001920,SC6693,Ceramic Bowl,6,2023-05-20 17:32:51.034206,113.99,C00363,Spain
INV001921,SC1767,Metal Lantern,20,2023-05-20 19:17:42.212442,41.01,C00060,United Kingdom
INV001922,SC3044,Glass Vase,39,2023-05-20 21:02:33.390678,133.71,C00022,France
INV001923,SC2549,Scented Candle,35,2023-05-20 22:47:24.568913,146.91,C00384,United Kingdom
INV001924,SC7140,Wall Clock,8,2023-05-21 00:32:15.747149,74.9,C00126,Spain
INV001925,SC4716,Wooden Frame,49,2023-05-21 02:17:06.925385,140.64,C00103,USA
INV001926,SC5481,Scented Candle,43,2023-05-21 04:01:58.103620,1.67,C00388,United Kingdom
INV001927,SC8898,Vintage Mug,34,2023-05-21 05:46:49.281856,134.29,C00221,USA
INV001928,SC7548,Scented Candle,19,2023-05-21 07:31:40.460092,47.69,C00110,Spain
INV001929,SC3293,Wall Clock,7,2023-05-21 09:16:31.638327,47.76,C00058,United Kingdom
INV001930,SC5837,Wooden Frame,31,2023-05-21 11:01:22.816563,35.37,C00065,Netherlands
INV001931,SC8758,Throw Pillow,18,2023-05-21 12:46:13.994798,48.58,C00058,United Kingdom
INV001932,SC7793,Vintage Mug,40,2023-05-21 14:31:05.173034,33.2,C00158,Sweden
INV001933,SC8638,Cotton Bag,14,2023-05-21 16:15:56.351270,136.02,C00076,France
INV001934,SC8993,Vintage Mug,39,2023-05-21 18:00:47.529505,135.01,C00019,Australia
INV001935,SC7007,Metal Lantern,36,2023-05-21 19:45:38.707741,16.68,C00384,Netherlands
INV001936,SC6542,Cotton Bag,17,2023-05-21 21:30:29.885977,22.71,C00190,France
INV001937,SC7356,Metal Lantern,37,2023-05-21 23:15:21.064212,129.51,,USA
INV001938,SC9433,Wall Clock,44,2023-05-22 01:00:12.242448,60.74,C00360,Australia
INV001939,SC8380,Glass Vase,9,2023-05-22 02:45:03.420684,26.64,C00363,Belgium
INV001940,SC3385,Wooden Frame,20,2023-05-22 04:29:54.598919,77.33,C00374,Australia
INV001941,SC5268,Ceramic Bowl,45,2023-05-22 06:14:45.777155,63.38,C00079,United Kingdom
INV001942,SC1671,Throw Pillow,28,2023-05-22 07:59:36.955391,34.05,C00084,Belgium
INV001943,SC1163,Ceramic Bowl,20,2023-05-22 09:44:28.133626,108.53,C00172,Netherlands
INV001944,SC9656,Bamboo Tray,41,2023-05-22 11:29:19.311862,95.25,C00212,Netherlands
