InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,MonthName,MonthOrder
INV001084,SC1341,Scented Candle,48,2023-03-20 20:35:46.029205,124.55,C00272,France,5978.4,3,Mar,3
INV001085,SC3074,Ceramic Bowl,3,2023-03-20 22:20:37.207441,64.69,C00182,Australia,194.07,3,Mar,3
INV001086,SC8992,Cotton Bag,42,2023-03-21 00:05:28.385677,10.68,C00033,Netherlands,448.56,3,Mar,3
INV001087,SC1645,Scented Candle,24,2023-03-21 01:50:19.563912,84.19,C00265,United Kingdom,2020.56,3,Mar,3
INV001088,SC5263,Ceramic Bowl,43,2023-03-21 03:35:10.742148,26.94,C00313,Germany,1158.42,3,Mar,3
INV001089,SC9801,Wall Clock,40,2023-03-21 05:20:01.920384,144.88,C00040,Australia,5795.2,3,Mar,3
INV001090,SC7136,Throw Pillow,6,2023-03-21 07:04:53.098619,79.75,C00308,United Kingdom,478.5,3,Mar,3
INV001091,SC9646,Vintage Mug,20,2023-03-21 08:49:44.276855,83.7,C00210,United Kingdom,1674.0,3,Mar,3
INV001092,SC3969,Scented Candle,11,2023-03-21 10:34:35.455091,136.23,C00272,Netherlands,1498.53,3,Mar,3
INV001093,SC4028,Throw Pillow,32,2023-03-21 12:19:26.633326,94.25,C00136,France,3016.0,3,Mar,3
INV001094,SC8643,Bamboo Tray,27,2023-03-21 14:04:17.811562,46.46,C00087,United Kingdom,1254.42,3,Mar,3
INV001095,SC3681,Glass Vase,21,2023-03-21 15:49:08.989797,45.47,C00060,France,954.87,3,Mar,3
INV001096,SC4629,Wooden Frame,44,2023-03-21 17:34:00.168033,75.98,C00164,Belgium,3343.1200000000003,3,Mar,3
INV001097,SC5225,Bamboo Tray,48,2023-03-21 19:18:51.346269,130.19,C00003,United Kingdom,6249.12,3,Mar,3
INV001098,SC4067,Cotton Bag,13,2023-03-21 21:03:42.524504,119.52,C00015,Australia,1553.76,3,Mar,3
INV001099,SC6941,Scented Candle,22,2023-03-21 22:48:33.702740,144.47,C00102,United Kingdom,3178.34,3,Mar,3
INV001100,SC2386,Wooden Frame,35,2023-03-22 00:33:24.880976,12.18,C00255,United Kingdom,426.3,3,Mar,3
INV001101,SC3866,Wooden Frame,47,2023-03-22 02:18:16.059211,41.35,C00225,United Kingdom,1943.45,3,Mar,3
INV001102,SC5788,Bamboo Tray,22,2023-03-22 04:03:07.237447,13.41,C00210,Germany,295.02,3,Mar,3
INV001103,SC6490,Bamboo Tray,28,2023-03-22 05:47:58.415683,113.04,C00023,USA,3165.1200000000003,3,Mar,3
INV001104,SC5124,Vintage Mug,21,2023-03-22 07:32:49.593918,22.41,C00235,United Kingdom,470.61,3,Mar,3
INV001105,SC9340,Ceramic Bowl,46,2023-03-22 09:17:40.772154,16.33,C00131,Australia,751.18,3,Mar,3
INV001106,SC4850,Scented Candle,18,2023-03-22 11:02:31.950390,84.91,C00158,Germany,1528.3799999999999,3,Mar,3
INV001107,SC6415,Throw Pillow,31,2023-03-22 12:47:23.128625,62.61,C00173,United Kingdom,1940.91,3,Mar,3
INV001108,SC8679,Metal Lantern,46,2023-03-22 14:32:14.306861,107.69,C00017,France,4953.74,3,Mar,3
INV001109,SC7819,Scented Candle,37,2023-03-22 16:17:05.485097,73.82,C00370,USA,2731.3399999999997,3,Mar,3
INV001110,SC9378,Scented Candle,21,2023-03-22 18:01:56.663332,64.66,C00314,USA,1357.86,3,Mar,3
INV001111,SC2333,Scented Candle,14,2023-03-22 19:46:47.841568,64.69,C00366,USA,905.66,3,Mar,3
INV001112,SC5150,Wooden Frame,25,2023-03-22 21:31:39.019803,130.97,C00185,United Kingdom,3274.25,3,Mar,3
INV001113,SC7766,Cotton Bag,27,2023-03-22 23:16:30.198039,60.19,C00391,USA,1625.1299999999999,3,Mar,3
INV001114,SC3711,Wooden Frame,40,2023-03-23 01:01:21.376275,51.01,C00334,United Kingdom,2040.3999999999999,3,Mar,3
INV001115,SC5853,Cotton Bag,23,2023-03-23 02:46:12.554510,51.77,C00184,Spain,1190.71,3,Mar,3
INV001116,SC7212,Bamboo Tray,31,2023-03-23 04:31:03.732746,30.7,C00143,Sweden,951.6999999999999,3,Mar,3
INV001117,SC8479,Metal Lantern,47,2023-03-23 06:15:54.910982,129.31,C00044,United Kingdom,6077.57,3,Mar,3
INV001118,SC6408,Wooden Frame,29,2023-03-23 08:00:46.089217,23.27,C00012,Germany,674.83,3,Mar,3
INV001119,SC8715,Cotton Bag,47,2023-03-23 09:45:37.267453,136.43,C00008,Australia,6412.21,3,Mar,3
INV001120,SC9942,Wooden Frame,30,2023-03-23 11:30:28.445689,43.59,C00080,Netherlands,1307.7,3,Mar,3
INV001121,SC2762,Glass Vase,26,2023-03-23 13:15:19.623924,135.06,C00297,United Kingdom,3511.56,3,Mar,3
INV001122,SC8101,Wooden Frame,20,2023-03-23 15:00:10.802160,118.94,C00162,Japan,2378.8,3,Mar,3
INV001123,SC8674,Metal Lantern,38,2023-03-23 16:45:01.980396,87.93,C00302,Australia,3341.34,3,Mar,3
INV001124,SC7122,Metal Lantern,19,2023-03-23 18:29:53.158631,100.92,C00216,United Kingdom,1917.48,3,Mar,3
INV001125,SC1481,Cotton Bag,27,2023-03-23 20:14:44.336867,49.89,C00248,United Kingdom,1347.03,3,Mar,3
INV001126,SC1153,Cotton Bag,25,2023-03-23 21:59:35.515103,86.77,C00029,Spain,2169.25,3,Mar,3
INV001127,SC8617,Bamboo Tray,40,2023-03-23 23:44:26.693338,44.92,C00272,United Kingdom,1796.8000000000002,3,Mar,3
INV001128,SC2524,Metal Lantern,38,2023-03-24 01:29:17.871574,61.24,C00133,United Kingdom,2327.12,3,Mar,3
INV001129,SC3120,Metal Lantern,23,2023-03-24 03:14:09.049809,115.05,C00005,Australia,2646.15,3,Mar,3
INV001130,SC3343,Vintage Mug,29,2023-03-24 04:59:00.228045,37.72,C00244,Australia,1093.8799999999999,3,Mar,3
INV001131,SC6136,Scented Candle,15,2023-03-24 06:43:51.406281,126.07,C00030,Netherlands,1891.05,3,Mar,3
INV001132,SC6760,Wall Clock,3,2023-03-24 08:28:42.584516,57.32,C00117,Germany,171.96,3,Mar,3
INV001133,SC2240,Wooden Frame,10,2023-03-24 10:13:33.762752,80.53,C00178,Spain,805.3,3,Mar,3
INV001134,SC1060,Ceramic Bowl,15,2023-03-24 11:58:24.940988,141.38,C00261,Japan,2120.7,3,Mar,3
INV001135,SC2639,Bamboo Tray,16,2023-03-24 13:43:16.119223,102.67,C00235,United Kingdom,1642.72,3,Mar,3
INV001136,SC7185,Scented Candle,17,2023-03-24 15:28:07.297459,97.37,C00141,Netherlands,1655.29,3,Mar,3
INV001137,SC8970,Wall Clock,19,2023-03-24 17:12:58.475695,107.17,C00305,Sweden,2036.23,3,Mar,3
INV001138,SC2252,Vintage Mug,11,2023-03-24 18:57:49.653930,137.84,C00345,Netherlands,1516.24,3,Mar,3
INV001139,SC5203,Ceramic Bowl,48,2023-03-24 20:42:40.832166,38.4,C00050,Netherlands,1843.1999999999998,3,Mar,3
INV001140,SC9363,Cotton Bag,5,2023-03-24 22:27:32.010402,92.57,C00270,United Kingdom,462.84999999999997,3,Mar,3
INV001141,SC4549,Metal Lantern,5,2023-03-25 00:12:23.188637,60.96,C00108,France,304.8,3,Mar,3
INV001142,SC5197,Glass Vase,14,2023-03-25 01:57:14.366873,3.26,C00046,France,45.64,3,Mar,3
INV001143,SC8009,Bamboo Tray,26,2023-03-25 03:42:05.545109,20.11,C00082,Netherlands,522.86,3,Mar,3
INV001144,SC7667,Throw Pillow,8,2023-03-25 05:26:56.723344,49.76,C00126,Japan,398.08,3,Mar,3
INV001145,SC3322,Metal Lantern,5,2023-03-25 07:11:47.901580,85.4,C00084,United Kingdom,427.0,3,Mar,3
INV001146,SC5090,Glass Vase,7,2023-03-25 08:56:39.079815,132.4,C00290,United Kingdom,926.8000000000001,3,Mar,3
INV001147,SC7960,Wall Clock,16,2023-03-25 10:41:30.258051,118.98,C00071,United Kingdom,1903.68,3,Mar,3
INV001148,SC4004,Cotton Bag,14,2023-03-25 12:26:21.436287,83.67,C00175,Spain,1171.38,3,Mar,3
INV001149,SC6136,Ceramic Bowl,37,2023-03-25 14:11:12.614522,12.47,C00316,United Kingdom,461.39000000000004,3,Mar,3
INV001150,SC1329,Wall Clock,41,2023-03-25 15:56:03.792758,43.96,C00330,Australia,1802.3600000000001,3,Mar,3
INV001151,SC4640,Metal Lantern,4,2023-03-25 17:40:54.970994,55.96,C00337,United Kingdom,223.84,3,Mar,3
INV001152,SC8982,Metal Lantern,36,2023-03-25 19:25:46.149229,93.83,C00395,Germany,3377.88,3,Mar,3
INV001153,SC5107,Ceramic Bowl,48,2023-03-25 21:10:37.327465,11.14,C00354,United Kingdom,534.72,3,Mar,3
INV001154,SC2341,Throw Pillow,17,2023-03-25 22:55:28.505701,80.23,C00091,USA,1363.91,3,Mar,3
INV001155,SC9407,Glass Vase,47,2023-03-26 00:40:19.683936,135.37,C00351,Australia,6362.39,3,Mar,3
INV001156,SC1338,Wall Clock,36,2023-03-26 02:25:10.862172,106.26,C00249,Sweden,3825.36,3,Mar,3
INV001157,SC6895,Cotton Bag,6,2023-03-26 04:10:02.040408,119.87,C00132,Australia,719.22,3,Mar,3
INV001158,SC3708,Metal Lantern,16,2023-03-26 05:54:53.218643,102.73,C00169,United Kingdom,1643.68,3,Mar,3
INV001159,SC2750,Wall Clock,29,2023-03-26 07:39:44.396879,32.18,C00060,United Kingdom,933.22,3,Mar,3
INV001160,SC6604,Throw Pillow,36,2023-03-26 09:24:35.575115,17.91,C00369,Japan,644.76,3,Mar,3
INV001161,SC3421,Wall Clock,38,2023-03-26 11:09:26.753350,124.68,C00337,Spain,4737.84,3,Mar,3
INV001162,SC8119,Ceramic Bowl,37,2023-03-26 12:54:17.931586,104.78,C00241,United Kingdom,3876.86,3,Mar,3
INV001163,SC9901,Cotton Bag,48,2023-03-26 14:39:09.109821,86.9,C00190,Netherlands,4171.200000000001,3,Mar,3
INV001164,SC6319,Vintage Mug,48,2023-03-26 16:24:00.288057,29.61,C00340,Germany,1421.28,3,Mar,3
INV001165,SC7609,Ceramic Bowl,10,2023-03-26 18:08:51.466293,91.1,C00281,United Kingdom,911.0,3,Mar,3
INV001166,SC6387,Wall Clock,41,2023-03-26 19:53:42.644528,6.15,C00232,United Kingdom,252.15,3,Mar,3
INV001167,SC4993,Vintage Mug,36,2023-03-26 21:38:33.822764,19.15,C00289,USA,689.4,3,Mar,3
INV001168,SC9680,Metal Lantern,29,2023-03-26 23:23:25.001000,47.82,C00275,United Kingdom,1386.78,3,Mar,3
INV001169,SC9044,Vintage Mug,14,2023-03-27 01:08:16.179235,67.4,C00313,United Kingdom,943.6000000000001,3,Mar,3
INV001170,SC9238,Throw Pillow,4,2023-03-27 02:53:07.357471,19.4,C00015,United Kingdom,77.6,3,Mar,3
INV001171,SC5873,Wooden Frame,44,2023-03-27 04:37:58.535707,19.31,C00041,United Kingdom,849.64,3,Mar,3
INV001172,SC5806,Throw Pillow,42,2023-03-27 06:22:49.713942,109.3,C00208,France,4590.599999999999,3,Mar,3
INV001173,SC9592,Ceramic Bowl,36,2023-03-27 08:07:40.892178,86.1,C00060,United Kingdom,3099.6,3,Mar,3
INV001174,SC6913,Wooden Frame,45,2023-03-27 09:52:32.070414,80.76,C00365,United Kingdom,3634.2000000000003,3,Mar,3
INV001175,SC8124,Ceramic Bowl,13,2023-03-27 11:37:23.248649,68.69,C00240,Sweden,892.97,3,Mar,3
INV001176,SC4157,Bamboo Tray,46,2023-03-27 13:22:14.426885,146.52,C00096,United Kingdom,6739.92,3,Mar,3
INV001177,SC1390,Cotton Bag,18,2023-03-27 15:07:05.605121,8.9,C00278,Germany,160.20000000000002,3,Mar,3
INV001178,SC5430,Scented Candle,33,2023-03-27 16:51:56.783356,28.32,C00160,France,934.5600000000001,3,Mar,3
INV001179,SC9820,Metal Lantern,21,2023-03-27 18:36:47.961592,97.65,C00397,France,2050.65,3,Mar,3
INV001180,SC8686,Metal Lantern,16,2023-03-27 20:21:39.139827,21.75,C00282,USA,348.0,3,Mar,3
INV001181,SC5232,Bamboo Tray,15,2023-03-27 22:06:30.318063,89.02,C00209,United Kingdom,1335.3,3,Mar,3
INV001182,SC9007,Wall Clock,5,2023-03-27 23:51:21.496299,85.81,C00133,Belgium,429.05,3,Mar,3
INV001183,SC2521,Glass Vase,6,2023-03-28 01:36:12.674534,145.69,C00381,Spain,874.14,3,Mar,3
INV001184,SC2500,Ceramic Bowl,38,2023-03-28 03:21:03.852770,132.68,C00097,Spain,5041.84,3,Mar,3
INV001185,SC7737,Scented Candle,3,2023-03-28 05:05:55.031006,141.91,C00219,United Kingdom,425.73,3,Mar,3
INV001186,SC4294,Scented Candle,48,2023-03-28 06:50:46.209241,18.37,C00389,United Kingdom,881.76,3,Mar,3
INV001187,SC6085,Throw Pillow,12,2023-03-28 08:35:37.387477,130.42,C00071,Australia,1565.04,3,Mar,3
INV001188,SC3419,Throw Pillow,36,2023-03-28 10:20:28.565713,20.67,C00274,USA,744.1200000000001,3,Mar,3
INV001189,SC4042,Glass Vase,33,2023-03-28 12:05:19.743948,95.49,C00351,Australia,3151.1699999999996,3,Mar,3
INV001190,SC5497,Wall Clock,36,2023-03-28 13:50:10.922184,108.43,C00134,United Kingdom,3903.4800000000005,3,Mar,3
INV001191,SC2466,Bamboo Tray,33,2023-03-28 15:35:02.100420,25.39,C00066,United Kingdom,837.87,3,Mar,3
INV001192,SC4561,Vintage Mug,31,2023-03-28 17:19:53.278655,95.45,C00127,Netherlands,2958.9500000000003,3,Mar,3
INV001193,SC1614,Throw Pillow,21,2023-03-28 19:04:44.456891,9.29,C00205,Spain,195.08999999999997,3,Mar,3
INV001194,SC6392,Wall Clock,27,2023-03-28 20:49:35.635127,45.05,C00298,United Kingdom,1216.35,3,Mar,3
INV001196,SC4223,Metal Lantern,8,2023-03-29 00:19:17.991598,27.0,C00267,Germany,216.0,3,Mar,3
INV001197,SC8138,Metal Lantern,37,2023-03-29 02:04:09.169833,11.19,C00282,Australia,414.03,3,Mar,3
INV001198,SC3667,Wall Clock,32,2023-03-29 03:49:00.348069,67.39,C00149,Netherlands,2156.48,3,Mar,3
INV001199,SC8980,Glass Vase,26,2023-03-29 05:33:51.526305,127.82,C00194,USA,3323.3199999999997,3,Mar,3
INV001200,SC1130,Bamboo Tray,2,2023-03-29 07:18:42.704540,12.89,C00168,Australia,25.78,3,Mar,3
INV001201,SC3983,Scented Candle,12,2023-03-29 09:03:33.882776,54.3,C00312,United Kingdom,651.5999999999999,3,Mar,3
INV001202,SC5278,Glass Vase,22,2023-03-29 10:48:25.061012,135.12,C00374,Netherlands,2972.6400000000003,3,Mar,3
INV001203,SC8126,Wall Clock,17,2023-03-29 12:33:16.239247,19.05,C00179,Japan,323.85,3,Mar,3
INV001204,SC9230,Bamboo Tray,7,2023-03-29 14:18:07.417483,47.63,C00148,Belgium,333.41,3,Mar,3
INV001205,SC8694,Bamboo Tray,43,2023-03-29 16:02:58.595719,117.1,C00057,Belgium,5035.3,3,Mar,3
INV001207,SC6468,Wooden Frame,37,2023-03-29 19:32:40.952190,125.1,C00014,Spain,4628.7,3,Mar,3
INV001208,SC1920,Metal Lantern,38,2023-03-29 21:17:32.130426,18.07,C00280,USA,686.66,3,Mar,3
INV001209,SC8564,Wall Clock,32,2023-03-29 23:02:23.308661,138.2,C00324,Netherlands,4422.4,3,Mar,3
INV001210,SC9684,Scented Candle,11,2023-03-30 00:47:14.486897,140.33,C00304,United Kingdom,1543.63,3,Mar,3
INV001211,SC9502,Wooden Frame,1,2023-03-30 02:32:05.665133,24.56,C00216,Sweden,24.56,3,Mar,3
INV001212,SC9930,Cotton Bag,25,2023-03-30 04:16:56.843368,6.53,C00175,Germany,163.25,3,Mar,3
INV001213,SC4241,Throw Pillow,42,2023-03-30 06:01:48.021604,148.49,C00316,United Kingdom,6236.58,3,Mar,3
INV001214,SC1545,Ceramic Bowl,24,2023-03-30 07:46:39.199839,73.11,C00003,United Kingdom,1754.6399999999999,3,Mar,3
INV001215,SC5346,Throw Pillow,43,2023-03-30 09:31:30.378075,86.45,C00375,Australia,3717.35,3,Mar,3
INV001216,SC4810,Wooden Frame,17,2023-03-30 11:16:21.556311,92.96,C00137,Germany,1580.32,3,Mar,3
INV001217,SC8206,Wooden Frame,8,2023-03-30 13:01:12.734546,118.77,C00100,United Kingdom,950.16,3,Mar,3
INV001218,SC3032,Throw Pillow,45,2023-03-30 14:46:03.912782,122.08,C00083,Spain,5493.6,3,Mar,3
INV001220,SC1271,Scented Candle,18,2023-03-30 18:15:46.269253,36.64,C00132,Spain,659.52,3,Mar,3
INV001221,SC4511,Vintage Mug,27,2023-03-30 20:00:37.447489,131.71,C00393,United Kingdom,3556.17,3,Mar,3
INV001222,SC2771,Cotton Bag,22,2023-03-30 21:45:28.625725,123.2,C00001,Netherlands,2710.4,3,Mar,3
INV001223,SC5361,Scented Candle,16,2023-03-30 23:30:19.803960,93.22,C00116,United Kingdom,1491.52,3,Mar,3
INV001224,SC8069,Cotton Bag,2,2023-03-31 01:15:10.982196,149.21,C00202,United Kingdom,298.42,3,Mar,3
INV001225,SC1920,Cotton Bag,5,2023-03-31 03:00:02.160432,110.67,C00140,Germany,553.35,3,Mar,3
INV001226,SC9190,Wooden Frame,18,2023-03-31 04:44:53.338667,33.55,C00146,USA,603.9,3,Mar,3
INV001227,SC4430,Cotton Bag,3,2023-03-31 06:29:44.516903,127.23,C00266,Germany,381.69,3,Mar,3
INV001228,SC5435,Ceramic Bowl,27,2023-03-31 08:14:35.695139,63.09,C00202,United Kingdom,1703.43,3,Mar,3
INV001229,SC4760,Throw Pillow,17,2023-03-31 09:59:26.873374,6.87,C00152,Germany,116.79,3,Mar,3
INV001230,SC3050,Vintage Mug,16,2023-03-31 11:44:18.051610,49.23,C00385,France,787.68,3,Mar,3
INV001231,SC2165,Wall Clock,6,2023-03-31 13:29:09.229845,114.89,C00222,Sweden,689.34,3,Mar,3
INV001232,SC9567,Glass Vase,7,2023-03-31 15:14:00.408081,144.09,C00079,Sweden,1008.63,3,Mar,3
INV001233,SC3033,Vintage Mug,14,2023-03-31 16:58:51.586317,42.51,C00200,United Kingdom,595.14,3,Mar,3
INV001234,SC7467,Ceramic Bowl,38,2023-03-31 18:43:42.764552,38.11,C00250,United Kingdom,1448.18,3,Mar,3
INV001235,SC1145,Vintage Mug,40,2023-03-31 20:28:33.942788,85.2,C00099,United Kingdom,3408.0,3,Mar,3
INV001236,SC5388,Cotton Bag,15,2023-03-31 22:13:25.121024,122.04,C00400,Spain,1830.6000000000001,3,Mar,3
INV001237,SC8832,Wooden Frame,47,2023-03-31 23:58:16.299259,112.36,C00213,United Kingdom,5280.92,3,Mar,3
INV001238,SC9623,Glass Vase,47,2023-04-01 01:43:07.477495,84.65,C00143,United Kingdom,3978.55,4,Apr,4
INV001239,SC9896,Scented Candle,48,2023-04-01 03:27:58.655731,95.26,C00190,France,4572.4800000000005,4,Apr,4
INV001240,SC9173,Wooden Frame,33,2023-04-01 05:12:49.833966,37.45,C00389,United Kingdom,1235.8500000000001,4,Apr,4
INV001241,SC3632,Cotton Bag,43,2023-04-01 06:57:41.012202,65.74,C00301,United Kingdom,2826.8199999999997,4,Apr,4
INV001242,SC5494,Cotton Bag,27,2023-04-01 08:42:32.190438,39.42,C00374,Germany,1064.3400000000001,4,Apr,4
INV001243,SC9056,Glass Vase,29,2023-04-01 10:27:23.368673,132.84,C00052,United Kingdom,3852.36,4,Apr,4
INV001244,SC8511,Glass Vase,37,2023-04-01 12:12:14.546909,18.21,C00112,France,673.77,4,Apr,4
INV001245,SC2828,Metal Lantern,5,2023-04-01 13:57:05.725145,102.44,C00135,Japan,512.2,4,Apr,4
INV001246,SC5805,Bamboo Tray,29,2023-04-01 15:41:56.903380,40.15,C00112,United Kingdom,1164.35,4,Apr,4
INV001247,SC1806,Bamboo Tray,32,2023-04-01 17:26:48.081616,72.12,C00013,Germany,2307.84,4,Apr,4
INV001248,SC8486,Wooden Frame,6,2023-04-01 19:11:39.259851,45.96,C00273,Sweden,275.76,4,Apr,4
INV001249,SC9202,Scented Candle,2,2023-04-01 20:56:30.438087,49.5,C00233,Belgium,99.0,4,Apr,4
INV001250,SC2868,Vintage Mug,6,2023-04-01 22:41:21.616323,40.17,C00044,Germany,241.02,4,Apr,4
INV001251,SC8878,Cotton Bag,46,2023-04-02 00:26:12.794558,113.29,C00397,Netherlands,5211.34,4,Apr,4
INV001252,SC6690,Cotton Bag,43,2023-04-02 02:11:03.972794,55.81,C00073,United Kingdom,2399.83,4,Apr,4
INV001253,SC8827,Metal Lantern,4,2023-04-02 03:55:55.151030,109.36,C00261,Netherlands,437.44,4,Apr,4
INV001254,SC6429,Wooden Frame,29,2023-04-02 05:40:46.329265,69.23,C00231,Japan,2007.67,4,Apr,4
INV001255,SC4564,Wooden Frame,25,2023-04-02 07:25:37.507501,82.77,C00033,France,2069.25,4,Apr,4
INV001256,SC2389,Throw Pillow,9,2023-04-02 09:10:28.685737,82.18,C00388,France,739.6200000000001,4,Apr,4
INV001257,SC8274,Glass Vase,3,2023-04-02 10:55:19.863972,146.41,C00068,United Kingdom,439.23,4,Apr,4
INV001258,SC1824,Scented Candle,26,2023-04-02 12:40:11.042208,56.01,C00016,Australia,1456.26,4,Apr,4
INV001259,SC3265,Glass Vase,48,2023-04-02 14:25:02.220444,32.34,C00150,Australia,1552.3200000000002,4,Apr,4
INV001260,SC1936,Scented Candle,43,2023-04-02 16:09:53.398679,136.9,C00292,Netherlands,5886.7,4,Apr,4
INV001261,SC7402,Ceramic Bowl,27,2023-04-02 17:54:44.576915,27.46,C00102,United Kingdom,741.4200000000001,4,Apr,4
INV001263,SC2796,Bamboo Tray,32,2023-04-02 21:24:26.933386,23.81,C00025,Australia,761.92,4,Apr,4
INV001264,SC9245,Bamboo Tray,1,2023-04-02 23:09:18.111622,99.32,C00072,United Kingdom,99.32,4,Apr,4
INV001265,SC8214,Scented Candle,16,2023-04-03 00:54:09.289857,23.86,C00081,United Kingdom,381.76,4,Apr,4
INV001266,SC1726,Bamboo Tray,48,2023-04-03 02:39:00.468093,138.58,C00061,United Kingdom,6651.84,4,Apr,4
INV001267,SC3736,Glass Vase,11,2023-04-03 04:23:51.646329,85.4,C00018,Netherlands,939.4000000000001,4,Apr,4
INV001268,SC2913,Cotton Bag,26,2023-04-03 06:08:42.824564,50.4,C00242,Australia,1310.3999999999999,4,Apr,4
INV001269,SC8657,Glass Vase,40,2023-04-03 07:53:34.002800,22.34,C00058,USA,893.6,4,Apr,4
INV001270,SC3466,Scented Candle,1,2023-04-03 09:38:25.181036,56.62,C00332,United Kingdom,56.62,4,Apr,4
INV001271,SC8312,Wooden Frame,26,2023-04-03 11:23:16.359271,106.2,C00377,Belgium,2761.2000000000003,4,Apr,4
INV001272,SC9194,Glass Vase,28,2023-04-03 13:08:07.537507,58.67,C00057,Spain,1642.76,4,Apr,4
INV001273,SC8906,Bamboo Tray,9,2023-04-03 14:52:58.715743,38.04,C00097,Germany,342.36,4,Apr,4
INV001274,SC5876,Metal Lantern,44,2023-04-03 16:37:49.893978,87.25,C00215,United Kingdom,3839.0,4,Apr,4
INV001275,SC8287,Throw Pillow,22,2023-04-03 18:22:41.072214,63.55,C00319,United Kingdom,1398.1,4,Apr,4
INV001276,SC1892,Cotton Bag,8,2023-04-03 20:07:32.250450,26.12,C00012,Sweden,208.96,4,Apr,4
INV001277,SC5675,Bamboo Tray,49,2023-04-03 21:52:23.428685,24.37,C00011,United Kingdom,1194.13,4,Apr,4
INV001278,SC2933,Metal Lantern,42,2023-04-03 23:37:14.606921,106.56,C00397,United Kingdom,4475.52,4,Apr,4
INV001279,SC2380,Scented Candle,27,2023-04-04 01:22:05.785157,146.24,C00163,United Kingdom,3948.4800000000005,4,Apr,4
INV001280,SC2290,Ceramic Bowl,39,2023-04-04 03:06:56.963392,36.11,C00283,USA,1408.29,4,Apr,4
INV001281,SC2640,Metal Lantern,19,2023-04-04 04:51:48.141628,116.31,C00217,United Kingdom,2209.89,4,Apr,4
INV001282,SC8490,Wall Clock,25,2023-04-04 06:36:39.319863,14.51,C00360,United Kingdom,362.75,4,Apr,4
INV001283,SC2218,Ceramic Bowl,38,2023-04-04 08:21:30.498099,58.16,C00323,Germany,2210.08,4,Apr,4
INV001284,SC6016,Vintage Mug,21,2023-04-04 10:06:21.676335,76.74,C00241,Germany,1611.54,4,Apr,4
INV001285,SC7881,Cotton Bag,24,2023-04-04 11:51:12.854570,41.41,C00345,Germany,993.8399999999999,4,Apr,4
INV001286,SC1954,Bamboo Tray,24,2023-04-04 13:36:04.032806,80.14,C00045,France,1923.3600000000001,4,Apr,4
INV001287,SC8291,Vintage Mug,19,2023-04-04 15:20:55.211042,132.57,C00081,USA,2518.83,4,Apr,4
INV001288,SC1974,Glass Vase,47,2023-04-04 17:05:46.389277,141.75,C00255,USA,6662.25,4,Apr,4
INV001289,SC5133,Scented Candle,2,2023-04-04 18:50:37.567513,16.43,C00067,USA,32.86,4,Apr,4
INV001290,SC6370,Cotton Bag,14,2023-04-04 20:35:28.745749,41.87,C00102,United Kingdom,586.18,4,Apr,4
INV001291,SC4972,Wooden Frame,32,2023-04-04 22:20:19.923984,146.9,C00091,USA,4700.8,4,Apr,4
INV001292,SC6295,Ceramic Bowl,42,2023-04-05 00:05:11.102220,41.66,C00042,United Kingdom,1749.7199999999998,4,Apr,4
INV001293,SC9228,Wooden Frame,32,2023-04-05 01:50:02.280456,104.37,C00276,United Kingdom,3339.84,4,Apr,4
INV001294,SC4020,Vintage Mug,28,2023-04-05 03:34:53.458691,39.14,C00304,Sweden,1095.92,4,Apr,4
INV001295,SC9987,Metal Lantern,48,2023-04-05 05:19:44.636927,54.42,C00274,USA,2612.16,4,Apr,4
INV001296,SC5036,Metal Lantern,39,2023-04-05 07:04:35.815163,29.9,C00384,France,1166.1,4,Apr,4
INV001297,SC6068,Scented Candle,40,2023-04-05 08:49:26.993398,128.66,C00077,Belgium,5146.4,4,Apr,4
INV001298,SC6233,Vintage Mug,42,2023-04-05 10:34:18.171634,132.57,C00234,Japan,5567.94,4,Apr,4
INV001299,SC1317,Throw Pillow,47,2023-04-05 12:19:09.349869,45.59,C00202,Australia,2142.73,4,Apr,4
INV001300,SC3396,Cotton Bag,40,2023-04-05 14:04:00.528105,123.8,C00221,Australia,4952.0,4,Apr,4
INV001301,SC3162,Ceramic Bowl,13,2023-04-05 15:48:51.706341,54.7,C00262,Spain,711.1,4,Apr,4
INV001302,SC3745,Metal Lantern,12,2023-04-05 17:33:42.884576,16.2,C00039,United Kingdom,194.39999999999998,4,Apr,4
INV001303,SC2591,Metal Lantern,8,2023-04-05 19:18:34.062812,114.07,C00011,United Kingdom,912.56,4,Apr,4
INV001304,SC7183,Wooden Frame,15,2023-04-05 21:03:25.241048,90.07,C00112,Spain,1351.05,4,Apr,4
INV001305,SC4930,Wooden Frame,26,2023-04-05 22:48:16.419283,42.25,C00108,United Kingdom,1098.5,4,Apr,4
INV001306,SC2312,Bamboo Tray,12,2023-04-06 00:33:07.597519,39.07,C00094,United Kingdom,468.84000000000003,4,Apr,4
INV001307,SC5311,Glass Vase,43,2023-04-06 02:17:58.775755,146.38,C00311,United Kingdom,6294.34,4,Apr,4
INV001308,SC8314,Throw Pillow,46,2023-04-06 04:02:49.953990,129.58,C00084,Germany,5960.68,4,Apr,4
INV001309,SC3383,Wooden Frame,27,2023-04-06 05:47:41.132226,121.76,C00058,Japan,3287.52,4,Apr,4
